filename,genre,tempo,mean_zcr,spectral_centroid,spectral_bandwidth,spectral_rolloff,rmse,chroma_stft,spectral_contrast,tonnetz,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
country.00082.wav,country,117.45383522727273,0.10606314651005413,2253.4147941386177,2261.6012389166626,4799.531148038718,0.16648406,0.38589016,21.845061101341884,0.05562360474129949,-68.574776,101.349686,-16.899403,51.507854,-10.240496,20.057524,-21.787132,15.519601,-18.788994,16.34265,-17.896719,12.110845,-13.195823
country.00025.wav,country,73.828125,0.05727693892594741,1565.155663257242,2016.0878279617248,3188.704332674739,0.07988017,0.3473293,19.835753260810762,0.055604962533901126,-200.6344,119.69184,-3.5907493,31.953747,9.979258,15.293264,0.64658093,0.23592444,-4.4701905,-2.3123803,-5.2613406,-2.4783907,-6.041272
country.00071.wav,country,143.5546875,0.0605177971529389,1261.49873667509,1396.397737418483,2422.3354684781034,0.11837015,0.29263455,24.72970103462161,0.01159309864068096,-185.85484,155.27069,-25.015507,20.559324,-3.8406792,-0.5795828,-4.573758,-5.901456,-16.531107,-0.44806433,-16.299582,-4.2123995,-16.804678
country.00037.wav,country,99.38401442307692,0.08496433620939675,2068.662126290897,2437.6024358625427,4232.98974269504,0.07204812,0.37394306,18.778550878989957,-0.04648057525570061,-173.44347,105.07096,1.1555923,24.1155,22.134285,2.5480733,-1.5893732,0.16644405,-5.3277473,3.8132274,-4.5264587,-4.588155,-1.5657426
country.00055.wav,country,129.19921875,0.08111548663476412,1881.2205095617792,2116.1645631703473,4111.442888087297,0.1549709,0.35711694,21.970442262787824,-0.00808044419422293,-82.9455,122.53113,-16.672253,40.01724,-15.014213,21.675642,-18.251837,18.362713,-17.989063,16.989254,-16.042936,8.533768,-8.709853
country.00008.wav,country,66.25600961538461,0.10456258734097919,2505.851670781852,2574.313231970527,5480.083979104424,0.2743448,0.35533768,20.419317270648595,0.03055776759784207,-19.763226,76.64637,-4.826523,32.238724,7.710495,17.18376,-1.4951018,9.149327,2.7572665,9.145537,-2.6543097,7.5196223,0.38755083
country.00022.wav,country,184.5703125,0.06805726749806651,1719.4714520311265,2142.376265771634,3449.9672024543215,0.07508869,0.32171428,19.829791536313756,-0.018393982169147307,-195.07317,114.25745,0.041475207,38.20062,11.286058,-6.0460644,1.228559,0.0147774,-15.4136305,-3.5779057,-6.1284695,-4.5047817,-0.124256626
country.00026.wav,country,107.666015625,0.05480418902262181,1270.301226914328,1702.208123239175,2498.1929628589037,0.10050229,0.32985726,19.8306059410418,0.03305450893901761,-194.23512,151.79347,-3.0450044,29.49471,9.111862,5.9693475,3.7879229,3.7599015,-5.853435,1.5923063,-3.765781,0.94019234,1.9712703
country.00080.wav,country,99.38401442307692,0.08936113326566125,2049.246281139036,2188.0938980479596,4434.515876504495,0.15319121,0.38728356,22.618819975262454,0.018863635474102664,-101.02087,111.61904,-13.149069,44.606808,-5.94553,29.338867,-7.9442205,19.591711,-22.431093,17.265936,-17.816374,11.403573,-12.458793
country.00075.wav,country,95.703125,0.11371855060904873,2187.1340254846773,2241.9570925418125,4840.865571980134,0.17967275,0.37187588,23.394656638274935,0.04135748843161614,-60.91825,105.47955,-16.908377,40.71572,-15.026839,36.03335,-12.812083,17.487257,-16.74124,11.76303,-10.137154,13.196802,-12.209422
country.00035.wav,country,99.38401442307692,0.10436530234918794,2321.8879492685483,2545.383232254306,4580.651883791328,0.099928215,0.37588015,19.675702816402048,0.02857756421242107,-120.41707,95.35442,-6.02527,25.163818,20.953634,-7.1270046,8.549671,2.4336689,-14.656025,9.28693,-2.3609252,-3.1556685,0.61143726
country.00069.wav,country,112.34714673913044,0.06107367495649652,1327.7101968688287,1632.7341671284426,2755.833658098898,0.08714103,0.3521479,24.3666147396372,0.030710859630205325,-217.11801,136.18945,-10.36323,51.37767,2.598726,15.119397,-0.6796686,12.28111,-6.2290382,7.803085,-5.412614,3.6122782,-2.7987618
country.00028.wav,country,89.10290948275862,0.05981539721094354,1474.2739870616333,1886.0071281542077,2925.9676125652554,0.09406918,0.3182826,20.60897295312155,0.0007367095671138114,-169.22511,132.78679,-13.487546,31.186213,6.340469,-3.7556648,-2.0590014,-3.6253164,-4.56124,1.2809825,-6.97704,-7.2528353,-1.3950256
country.00043.wav,country,135.99917763157896,0.13428527407192575,2530.4998439482647,2491.290219955262,5070.286613163428,0.094972506,0.4031196,18.29888083871277,0.013858316001541181,-101.19267,85.44992,-19.70174,20.570631,9.992324,7.598467,0.10015647,3.40321,0.05630742,1.5763917,-1.4527315,-1.2911733,2.1356745
country.00001.wav,country,129.19921875,0.12698824499709976,2938.1313051156862,2839.646685978091,6279.551664914443,0.23040177,0.4140544,18.456237849281155,-0.004109202103670226,-7.9727893,62.724636,-1.4591705,28.109985,9.967061,9.363964,5.415904,9.82543,3.0275455,8.420949,0.31071302,6.540354,0.7373717
country.00056.wav,country,80.74951171875,0.05492503202339521,1468.4574659783875,1960.4811504411457,3212.660645664153,0.13616844,0.31912956,25.050038037468806,-0.008363582988788205,-164.78546,123.44315,4.22473,48.800877,-5.1533303,22.848053,-7.809706,19.28812,-11.021053,21.256647,-9.741073,5.161778,-6.143532
country.00064.wav,country,66.25600961538461,0.06007520966260634,1511.6824075794034,1865.1117334500523,3237.6494865683003,0.08254984,0.2634866,25.028638316713828,0.03238160723442715,-217.81781,128.3734,-7.5112424,39.284595,-2.5414019,18.173687,-15.148812,16.760803,-15.247553,4.8962364,-6.500653,2.9013946,-11.492002
country.00054.wav,country,75.99954044117646,0.06018472363205723,1654.409423776694,2105.4593581100476,3907.9599473426624,0.10427781,0.31272689,24.002066731936985,-0.02888098937134875,-175.00964,115.713554,5.100794,58.16809,-3.3074555,29.656008,-10.033722,19.65937,-16.311836,13.744991,-8.834571,7.2225156,-8.883326
country.00074.wav,country,135.99917763157896,0.07112819025522042,1534.0502232319088,1696.9819905278118,3117.7596727269433,0.08229554,0.35499328,23.593331735600945,0.10760100294181851,-207.24358,130.93799,-18.507269,33.30124,-3.9344985,15.381374,-6.393797,2.9486027,-16.781153,7.0790553,-8.595193,4.799718,-12.249361
country.00051.wav,country,64.599609375,0.0592791563950116,1553.0252624967882,1848.587709670697,3167.3210126341355,0.09030824,0.27465072,25.226971387480795,0.03435925324799651,-204.6437,121.91709,-17.759083,46.325153,-1.8045663,17.01744,-14.691548,14.671547,-19.392052,10.927665,-13.47539,1.1953375,-6.2094746
country.00023.wav,country,83.35433467741936,0.03546364438321732,1495.5580556268485,2331.9170617315413,3053.293292760296,0.03888375,0.30543447,20.37569535730509,-0.020013115356045486,-353.09116,110.67462,32.743443,24.189941,18.754097,5.9265885,-1.7344855,3.8793368,-2.9791188,-1.9010768,-2.8730125,-0.9832502,-6.486425
country.00059.wav,country,135.99917763157896,0.0525349840487239,1535.405936256092,2011.759876319906,3510.478334360499,0.14542289,0.28437814,24.847101553728542,0.030435778956922052,-185.06337,120.51211,29.720224,56.37222,-3.0282547,22.213936,-10.350044,20.053122,-13.679163,9.170145,-6.4301715,3.3002465,-8.73294
country.00086.wav,country,117.45383522727273,0.07828473934164733,1879.437181005724,2085.362339170809,4031.4303015334976,0.13355477,0.3721949,22.142996555942982,0.006893362124185357,-122.42891,111.49043,-13.700005,53.85051,-2.6792428,19.700176,-14.1241455,13.753135,-14.02773,14.631097,-13.9932375,9.227839,-10.554295
country.00072.wav,country,151.99908088235293,0.08226991492652745,1711.3330130756567,1873.5437095350364,3556.5090949463456,0.15660793,0.3450435,22.338487279959498,-0.02561798692856624,-96.24628,131.92442,-26.341778,35.975468,-22.810158,14.495447,-11.845881,11.814582,-21.22422,11.547977,-12.930905,7.1881933,-13.941332
country.00045.wav,country,78.30255681818181,0.13297072880413766,2777.4882405051285,2647.8062084161784,5622.539164461282,0.14658697,0.3455366,18.842895933376486,0.00294080728410392,-61.222664,71.25142,-17.037924,17.114265,5.0512624,-4.2119603,-1.6805953,1.1818885,-0.8543821,4.967768,-1.7029345,4.8418956,-0.16024244
country.00062.wav,country,172.265625,0.10233551757057231,2166.6058738727033,2277.452693095105,4793.95216656395,0.13012476,0.39030823,21.815555980553814,0.01411749151754127,-94.152916,109.18758,-11.85467,41.572716,-19.4826,23.833261,-19.930464,20.372795,-17.291353,16.565329,-10.201442,9.387508,-10.049828
country.00036.wav,country,112.34714673913044,0.08486652890564579,1827.8001725934416,2050.2592014517736,3647.521434527262,0.022760969,0.34468597,22.157011641457334,-0.11096468994798014,-339.64667,97.738594,-9.763496,50.972683,7.814855,11.7211,0.673925,2.4926815,-4.7740016,0.2095191,-5.9796576,-2.9014666,-6.158287
country.00053.wav,country,89.10290948275862,0.10830818288379737,2271.851928641194,2297.3720365951876,4957.865973027842,0.1335271,0.3733923,21.606294096963328,0.044011760625881864,-84.68879,100.969574,-16.019012,51.744453,-17.08682,22.575502,-20.29776,18.909782,-19.486069,15.338605,-17.739527,8.58395,-15.003451
country.00034.wav,country,135.99917763157896,0.11928223789153132,2614.3440997684415,2655.9285724653673,5435.626631380511,0.07823296,0.35918695,19.20824022662586,0.007777199315843814,-153.86862,83.66914,-8.426157,13.954346,13.531212,3.7665932,3.009783,6.355866,2.077902,2.068881,3.1684868,-0.48438075,-3.0256164
disco.00074.wav,disco,112.34714673913044,0.15107338795436967,2648.809544128405,2384.074867259157,5546.0321767147625,0.17759283,0.40280697,21.278156600993256,0.016487815306473325,-40.811543,86.80334,-26.940329,34.944283,-20.04464,21.66503,-23.949266,19.2741,-17.52948,18.051182,-16.0186,12.443822,-13.879082
disco.00032.wav,disco,112.34714673913044,0.12325117519818252,2446.973203805007,2449.1310646825214,4958.0408366263055,0.11106248,0.3684095,19.72765475738338,0.039295973451833936,-123.33121,86.98849,-22.510225,6.942469,8.465196,12.644244,-0.8552822,-0.8346987,-3.2606728,2.6243713,-0.77050847,-0.41433403,-3.8346293
disco.00038.wav,disco,123.046875,0.16820212804524362,3353.4041591983114,2986.9225933221205,7042.789638014791,0.11308772,0.37060228,18.606058873586306,0.012287465593210492,-77.44353,52.192024,-9.003063,12.85945,8.564754,2.8909404,8.93061,4.0074058,-7.3485837,-2.2597075,0.95998895,-1.0451937,-3.765717
disco.00041.wav,disco,161.4990234375,0.05384424243522815,1776.2078695953194,2452.39520455993,3874.369482761746,0.17539127,0.35568023,20.75575401015901,0.005988594068130038,-122.0258,116.833405,28.316168,24.712553,10.907239,-1.8973352,-1.3955239,-0.9501111,-3.5476987,-2.620153,-1.125432,-4.189509,-2.5425725
disco.00075.wav,disco,135.99917763157896,0.12989565206883216,2690.503166212552,2480.383035220588,5775.486525250145,0.110883966,0.429202,21.177870393143472,0.017109816014394257,-91.738495,86.314156,-17.3545,43.086983,-18.393625,34.048004,-18.388494,26.830925,-13.561455,20.203468,-14.606949,12.665814,-12.592617
disco.00062.wav,disco,107.666015625,0.12762833526682135,2387.679352105526,2191.294481593389,4919.995513703596,0.15107872,0.42698523,20.997151129099265,0.03044543952294298,-107.9877,81.93319,-30.605755,41.328526,-8.496704,31.341997,-8.859784,26.03168,-8.266655,17.888088,-4.6463256,7.42504,-4.3540487
disco.00060.wav,disco,129.19921875,0.09297320608565351,1974.5076873650016,2089.6314580753333,4249.843262851653,0.11445442,0.43490425,21.347114602490308,0.04860465721810932,-121.1838,116.97426,-22.78105,45.153744,-4.218045,30.24878,-12.239501,21.706038,-16.536747,16.226423,-10.650368,7.3293166,-9.34128
disco.00073.wav,disco,112.34714673913044,0.17634505812548337,2847.3774256059246,2460.224228637339,5925.935834632395,0.095505424,0.44633502,20.815071262151847,0.028031550122587186,-95.26957,82.22649,-26.235989,37.510376,-16.362791,25.28815,-21.807663,21.805656,-20.065622,16.303898,-16.122408,14.430956,-11.909069
disco.00029.wav,disco,103.359375,0.13853592662412992,3075.0244878578837,3031.615634682487,6847.716803672419,0.14753455,0.38404918,18.88971008864504,-0.008534055405002587,-58.975624,68.86752,-8.4672365,3.615686,5.068393,3.2651877,13.515075,-1.3705544,1.667458,3.7045982,-3.7095897,-0.32859454,-2.8358054
disco.00091.wav,disco,99.38401442307692,0.09160579200502707,2038.0233320076643,2079.8453102333197,4205.2946794337295,0.17357677,0.41658926,21.776084639668326,0.04387480815779937,-116.88239,98.47115,-18.994413,44.840286,3.8026059,28.490915,-1.1055838,14.694503,-7.7551017,9.754843,-10.107706,6.374911,-3.9110441
disco.00034.wav,disco,129.19921875,0.18081285044470224,3653.6600399416443,3234.1174131634207,7835.304773600638,0.122863606,0.3576883,18.76705831088568,-0.005052249205793913,-65.7685,52.818348,16.573313,12.561863,5.6153107,8.380825,-0.62042105,-0.6156938,-4.0818486,0.68219966,-7.784732,-1.8936242,-7.254853
disco.00061.wav,disco,123.046875,0.11583368075696056,2549.269756774819,2485.5245481826305,5583.144893779002,0.1843397,0.3233035,21.878422127239414,0.04763872600434976,-91.98377,87.6401,-2.0667956,34.27815,-18.12457,19.34566,-14.665754,17.112078,-15.336204,17.028183,-13.534051,11.835089,-9.81468
disco.00025.wav,disco,123.046875,0.09966035564095127,2410.17299144527,2575.783795970125,5080.412048198231,0.10787889,0.35795805,18.926315271990838,-0.002580521806351051,-124.16993,90.155014,-11.328686,10.931417,-1.1485721,-3.7591834,-0.85792863,-3.8354805,-3.7047462,-0.2598791,-5.8160195,-3.4383402,-4.632643
disco.00055.wav,disco,129.19921875,0.11039008120649652,2108.2221109107227,2072.441784892783,4398.119267510151,0.12146718,0.46316418,20.78413999461565,0.03993494618696601,-103.10111,107.495964,-33.53895,52.786156,-9.130404,30.337116,-9.325207,23.037296,-11.889161,18.169134,-7.546332,9.40074,-5.4251604
disco.00020.wav,disco,161.4990234375,0.10326298760150812,2116.937132007475,2114.1336867953573,4349.140806264501,0.12454408,0.3425582,20.560067608518516,-0.012891049391044827,-104.13797,105.87117,-14.32759,36.710423,-10.330668,16.791773,-6.818429,8.1312,-4.4643703,0.98136365,-10.006949,0.375473,-1.7045553
disco.00094.wav,disco,135.99917763157896,0.09355627356438515,2207.5083642922987,2353.468828901274,5074.241861223898,0.09929446,0.41709906,21.298322079784924,0.03954163525654012,-130.04454,102.52376,-4.4473805,50.05028,-15.527548,32.12771,-18.167599,24.282225,-11.898268,13.758483,-12.887311,7.271593,-9.363437
disco.00012.wav,disco,112.34714673913044,0.1314991138599537,2737.358914673473,2613.804056295593,5710.012308756511,0.1755619,0.42836955,17.419902379276202,0.029210067634529283,-57.955585,68.42821,-15.226618,23.4141,14.886023,13.217155,2.1807864,12.793448,0.048980385,12.763609,0.0070237173,3.38002,0.84366626
disco.00033.wav,disco,129.19921875,0.1244871725154679,2450.056640885936,2387.70491588244,5023.3482272331785,0.15692227,0.39188674,19.650612588016628,0.010920295858503624,-57.81615,86.559784,-11.807115,38.770008,2.3708022,8.82681,-1.2821876,9.910632,-1.6604489,9.840833,3.0085046,7.504814,1.7077206
disco.00008.wav,disco,123.046875,0.1643124669216705,2801.719944106093,2423.6424425279492,5445.952622059036,0.19048811,0.45429057,17.832184898633695,-0.032542000011352566,-32.569878,65.03629,-26.761168,30.300564,5.697337,11.660782,-2.227687,10.421782,-2.373412,5.365474,-3.8786147,-0.86318004,-0.21064356
disco.00053.wav,disco,135.99917763157896,0.15421266253383603,3078.4715203424153,2709.9647708913444,6405.67828043431,0.172544,0.46783406,20.93067168315555,-0.006139402747011303,-108.56484,69.97128,14.885138,45.513443,-5.3743443,41.795094,-13.517867,32.5666,-20.381012,23.436947,-12.128746,18.002754,-9.027057
disco.00005.wav,disco,107.666015625,0.1446281579262452,2722.8382056047735,2569.440633678847,5472.246935614224,0.20679496,0.44803378,18.063550582101417,0.019838410382116735,-24.816133,73.69842,-11.7444935,28.304634,6.2917438,2.1907132,8.419229,12.195893,-4.0575852,13.498219,1.8683928,-0.92594606,0.53389007
disco.00015.wav,disco,123.046875,0.09022704889307812,2362.4116318966007,2806.8455038185907,5439.756743039443,0.21586056,0.41476554,18.926727897095358,0.024897315851627463,-46.762787,103.70078,22.12663,9.223701,2.2584796,-4.7948833,4.7989955,0.9515379,-9.411774,-1.0667287,-0.8673272,-5.279599,-1.7630391
disco.00087.wav,disco,107.666015625,0.1002388915071539,2139.9275394701567,2190.4788401887386,4527.826423379495,0.11922079,0.38466448,21.99495605049851,0.016168864700548326,-100.28072,109.986755,-26.644407,36.837772,-10.409534,28.786537,-14.84601,21.287558,-19.685312,18.507954,-16.396866,9.154231,-13.790873
disco.00003.wav,disco,129.19921875,0.1495607339559387,3045.783197240785,2720.412267311668,6206.430158943966,0.19629128,0.4951672,17.29815177652123,0.011239988888591517,-44.433094,52.32051,3.242855,43.93931,12.584174,24.506044,4.923503,15.30651,2.041092,10.386366,-1.4623228,8.834608,0.4166824
disco.00056.wav,disco,89.10290948275862,0.07692752138921113,1755.0626026809584,2043.0329118120305,3815.532045297999,0.07617771,0.35841092,20.708901932976197,0.017097782058428688,-182.81174,124.19492,-10.053613,41.57794,-7.377843,26.939072,-12.35473,19.813566,-16.044252,16.194204,-10.250695,3.1294544,-8.979432
disco.00069.wav,disco,107.666015625,0.0836037195475638,1931.0406859349848,2209.134861932978,4516.06060125435,0.11154942,0.38936836,20.31642864188936,0.03481601673698752,-118.40577,114.235756,-6.7641063,37.393322,-17.423431,28.37048,-23.71712,9.2814455,-10.434623,12.624007,-5.141177,12.2523575,-3.8654878
disco.00030.wav,disco,135.99917763157896,0.15077543443058777,3167.957019535548,3047.7515848614516,6935.539964290893,0.16993791,0.45011917,17.67390447660311,0.0246748168193646,-40.752613,63.94863,4.9002733,16.338194,12.109656,9.335104,4.537441,5.185624,-0.590275,-0.085546315,2.94747,-1.4827536,-1.7634141
disco.00059.wav,disco,123.046875,0.11017558488012374,2280.0273192565046,2270.0535108917884,4829.1746913971865,0.116905145,0.40379235,20.815583477926573,-0.0014102495053496668,-109.0909,106.83238,-18.271952,23.419096,-17.746166,19.014435,-13.604414,18.686167,-18.363712,18.390692,-9.70916,11.85656,-5.5525517
disco.00026.wav,disco,117.45383522727273,0.13159576203596288,3043.44261890053,2969.142812448396,6612.500283225783,0.14299113,0.4012094,18.537961616123265,0.020825737989105787,-68.05401,66.35393,11.858419,21.977438,9.757755,6.6893187,1.5989807,3.808797,0.95074666,4.770767,-4.210415,-0.063488565,-1.2341597
disco.00022.wav,disco,123.046875,0.17288668249709976,3708.1110849955126,3249.5970110747917,7808.475701493619,0.13684142,0.43538973,17.802838828889175,-0.004872368561177589,-71.953896,46.87051,21.02663,29.955154,9.50348,2.3987134,8.242609,2.5120273,-2.1593833,0.44539672,-0.22787973,-1.5480238,-3.60627
disco.00027.wav,disco,112.34714673913044,0.10118297745069606,2908.67464508436,2990.1379592166795,6348.173137054089,0.115590945,0.48542,17.544008079550093,0.0036423078410818366,-155.67006,60.623177,23.156448,31.176702,25.046492,16.90212,9.445917,8.451037,5.319857,6.5556526,5.769587,3.9236524,7.5681047
disco.00090.wav,disco,129.19921875,0.14611353804137664,2574.459664277503,2396.431955074073,5458.62535799739,0.09060119,0.4853454,20.41215540440173,0.009497345069830548,-125.691124,88.54062,-16.764915,42.78476,-9.905494,29.16589,-19.357843,20.46263,-16.48972,15.01323,-8.7628,12.773269,-7.7579846
disco.00063.wav,disco,129.19921875,0.0997170007975638,2583.5803998593105,2626.6021176827144,5856.390083472303,0.29373232,0.54808533,19.959912324039394,-0.0009161994705162045,-51.742363,70.33154,-3.8982093,49.74502,1.5872374,35.711365,-4.094437,24.790552,-9.714731,22.046331,-6.1153893,17.181833,-2.779346
disco.00011.wav,disco,95.703125,0.1309711547757154,3132.9752097469195,3008.0152396758117,6864.145655089907,0.18884107,0.3735347,19.405144814051837,0.042360117110019184,-41.31514,62.78868,7.3239293,12.122529,6.358506,9.252998,3.0642164,13.849786,0.15274546,8.056879,-2.6997385,-7.2205544,-3.241377
disco.00098.wav,disco,123.046875,0.11256940919856923,2418.030526971729,2432.294029126342,5386.464979698376,0.122635394,0.44101816,21.15248774708495,0.000651259077507655,-91.60158,99.44184,-8.968848,40.157185,-18.011232,22.53967,-21.947449,15.766949,-25.639265,17.657349,-13.664313,15.622417,-15.459026
disco.00007.wav,disco,129.19921875,0.1402915488447409,3099.082005849926,2728.23313756183,6098.201459632395,0.15957549,0.43158323,18.787097209533023,-0.0037256246452856685,-53.432594,56.165604,-6.337501,31.602524,4.648096,16.339651,4.108209,1.8778181,-0.38534993,2.4980185,-0.54528886,0.96003777,0.49098662
disco.00095.wav,disco,123.046875,0.11803151283352668,2487.3290420447815,2276.752800711623,5008.401552983613,0.09839544,0.46804446,22.057600451486223,0.030337561149082707,-159.87213,81.97704,-16.80941,52.474285,-4.4832144,22.819843,-8.224292,23.363256,-5.5141973,17.695278,-15.364145,10.800621,-13.514515
disco.00042.wav,disco,103.359375,0.12164094221287702,2403.5943006159314,2394.759734193427,4900.7438641966355,0.13595319,0.39404586,18.058731441873345,0.01985745896621921,-62.335667,92.05891,-19.732222,17.626944,-3.195096,5.4077826,-4.0143547,8.878788,-2.508832,3.154782,-0.5376992,-1.5001123,1.2933992
disco.00083.wav,disco,117.45383522727273,0.08998536289153132,1959.0741388861084,2210.6474517094857,4352.013565382105,0.08756795,0.4141832,20.336256524713335,0.005056279078475373,-167.48877,112.50459,-4.578629,37.091393,-8.612248,27.814657,-14.70463,18.51487,-16.473206,13.755432,-13.324283,10.204632,-11.572749
disco.00078.wav,disco,129.19921875,0.09612456496519721,2218.89166415782,2307.129643752943,4882.1333812173725,0.06821812,0.33193442,21.304940762518044,0.004509711629034011,-182.10767,103.43044,-18.188179,31.197874,-12.529232,18.83884,-12.868975,19.372463,-17.702715,18.49203,-14.32581,11.538478,-11.629478
disco.00014.wav,disco,103.359375,0.156306688999613,3087.483970853388,2812.6634814898784,6530.043847051567,0.17372327,0.43621334,18.105146995378156,-0.02762736006555269,-23.927664,61.220757,-0.9586992,25.331015,0.39423466,6.0302544,2.4890816,6.189192,-0.32926682,9.696876,-5.5078354,1.0618181,-2.4369648
disco.00085.wav,disco,123.046875,0.1586842311968291,3004.2823843648266,2745.823220302523,6576.211923125725,0.089196034,0.5680954,19.391637275350398,0.0026202268194716444,-166.88416,67.67795,11.208783,37.44182,-10.936878,27.39581,-18.942213,27.296139,-15.84909,20.541365,-8.619039,14.184042,-6.046257
disco.00086.wav,disco,123.046875,0.09446561714520495,1867.9449473321624,1875.1005955510293,3804.782097411543,0.1652407,0.39516932,22.349473648523343,0.050928725663947426,-95.78374,122.07248,-29.341267,50.330864,-11.952024,28.39348,-7.055488,11.860459,-8.614768,11.576042,-18.401045,6.876074,-11.656873
disco.00092.wav,disco,117.45383522727273,0.11746997051430781,2457.290836676926,2400.458463665014,5267.457810687355,0.10665764,0.37081537,21.31225955095295,-0.0024915231453342206,-123.83839,89.85542,-1.8465985,51.16645,-16.249851,28.27051,-12.485133,19.029924,-13.273394,18.4808,-13.773316,12.865,-8.755854
disco.00093.wav,disco,107.666015625,0.13702236803944315,2460.976249719337,2302.764572147056,5018.7851199971,0.15328684,0.40822446,21.456780870909114,0.021887731191791455,-86.06048,87.53962,-20.164946,53.994804,-1.0499108,19.554422,-4.0692763,21.03328,-19.54656,12.379771,-22.007032,9.582276,-15.912197
disco.00002.wav,disco,92.28515625,0.153338438950116,3592.2181145867817,3398.4114032727275,8074.817942466648,0.1612736,0.41199338,18.987601590007657,0.008518781619583679,-53.1693,57.173717,21.160828,11.3052635,18.118341,1.6628118,0.34510273,2.3239794,-5.1052694,2.747911,3.1522436,-5.5144777,-3.1615028
disco.00082.wav,disco,123.046875,0.1381975662219644,2577.207725556345,2387.48142237022,5419.988829575116,0.18085705,0.42271745,20.888129097298208,0.02061107629990177,-63.61103,94.46296,-13.432528,32.754234,-13.734656,26.77005,-19.403435,24.649286,-11.669471,13.728638,-9.449255,8.831939,-4.98481
disco.00049.wav,disco,123.046875,0.13527580904389017,2396.988699228778,2208.6154032949166,4920.578392365139,0.20944752,0.42124674,21.569062672732695,-0.011630102012548662,-45.15996,98.66788,-24.665955,40.495197,-18.095556,26.117126,-12.685221,13.979276,-15.417927,16.17709,-14.375686,8.136641,-11.938592
disco.00023.wav,disco,112.34714673913044,0.15097822409126063,3167.5553238891907,2934.880440699375,6730.133523963167,0.17817323,0.43539393,17.906613937600397,0.00908177704218532,-32.176426,60.04261,3.3742273,18.975922,4.3331447,0.68896484,-2.0220764,1.3296518,-4.6426954,3.790977,-6.739723,-4.8872533,-2.336693
disco.00028.wav,disco,123.046875,0.19837511480085074,3715.1863608882204,3188.905341597431,7728.130041418938,0.17249633,0.48311368,17.073876010866105,0.01676405719992022,-20.4939,53.692123,5.9808583,10.135651,17.066591,9.531477,4.6186805,6.3997,-0.3361653,1.7284749,3.6760638,-0.7774312,-5.881969
disco.00071.wav,disco,112.34714673913044,0.155900310566512,2809.0680167308506,2531.020800907524,6001.635119090777,0.09810153,0.4355713,21.16991062881446,-0.007487159155814035,-105.534485,79.2504,-15.200756,40.806816,-12.249134,23.534966,-19.939602,27.305809,-16.492477,21.520199,-11.67163,13.985745,-10.76467
disco.00070.wav,disco,107.666015625,0.13458360523008508,2449.2386358180374,2311.514117756808,5184.522503987819,0.11097853,0.4555278,20.29219728235806,0.04381235917580606,-81.762085,97.613686,-27.614212,36.65628,-17.259203,30.749075,-15.952651,20.968424,-16.221739,17.413185,-13.369761,15.092774,-10.377819
disco.00044.wav,disco,123.046875,0.10958987396075019,2330.184617913994,2437.1730406230477,4644.4354630401685,0.1488845,0.36688584,18.544655535971785,0.014923265299590847,-71.29619,97.73015,-18.382885,8.58388,5.191988,-0.9440427,0.4582461,1.6218204,-4.783834,0.061743032,-0.5539029,-4.458565,-5.319331
disco.00064.wav,disco,123.046875,0.0648764531370843,2144.867078927163,2403.8472224133425,4947.807152697216,0.0921835,0.38833553,21.693030366856043,0.07924200896732031,-189.154,93.94435,7.849922,41.894196,-7.1112595,31.876928,-12.5919695,24.209433,-6.070887,24.529634,-6.0310683,16.755129,-2.0233445
disco.00079.wav,disco,123.046875,0.09976307219160867,2292.3432384956623,2348.2576081037582,5038.586340813515,0.08474546,0.45299536,20.996288584141123,-0.02296496858722913,-154.65105,97.93247,-10.3476305,39.127403,-11.209807,24.103395,-11.851627,24.192099,-13.451448,20.55775,-8.3087,5.8849826,-9.684563
disco.00013.wav,disco,184.5703125,0.1595289992991106,3391.3650850232443,3108.933195274144,7203.947261093387,0.17077066,0.42159122,18.15916272950324,0.01068262644788958,-40.076855,56.219803,23.692863,31.93953,2.4548013,2.5702763,-2.4864347,3.1007562,1.8817091,3.3470368,-0.0018148872,-1.5163456,-2.451519
disco.00052.wav,disco,123.046875,0.16977497522718485,2590.895265318272,2163.026313215459,5061.243667071491,0.1252895,0.416339,21.20638784124024,0.006314466041634774,-70.546455,90.50209,-48.061337,36.66895,-17.68213,21.58345,-30.1917,24.033106,-20.45255,14.475555,-18.49691,9.121701,-12.047788
disco.00039.wav,disco,112.34714673913044,0.10115843121616395,2328.0941748431023,2431.626228701913,4866.670443010441,0.12429802,0.34106073,20.155231400582966,0.062012107492883196,-107.419014,91.06335,-8.360448,34.299164,-1.9180146,3.7762592,10.525865,5.568093,6.945284,4.772103,0.68487173,-3.846765,-2.577472
disco.00076.wav,disco,129.19921875,0.12186072542053364,2251.7610160342974,2164.9531342533487,4557.353391005656,0.12421887,0.35318205,21.93861689391693,0.013231396913836027,-95.91633,103.349396,-36.49247,27.0972,-22.864882,9.97551,-24.651752,15.649426,-20.1475,18.732792,-18.555283,9.852911,-15.085711
